"","year","id","age","race","sex","realrinc","educ","partyid","happy"
"353",2022,353,73,"white","male",4601.25,"1 year of college","independent, close to democrat","pretty happy"
"354",2022,354,63,"white","female",9713.75,"12th grade","independent (neither, no response)","pretty happy"
"355",2022,355,66,"white","male",6646.25,"12th grade","independent (neither, no response)","pretty happy"
"356",2022,356,42,"white","female",27607.5,"4 years of college","strong democrat","pretty happy"
"357",2022,357,74,"white","male",NA,"4 years of college","strong republican","pretty happy"
"358",2022,358,62,"white","female",40900,"4 years of college","strong democrat","not too happy"
"359",2022,359,57,"white","female",NA,"6 years of college","independent, close to democrat","pretty happy"
"360",2022,360,79,"white","female",NA,"5 years of college","not very strong democrat","very happy"
"361",2022,361,39,"white","male",40900,"2 years of college","strong democrat","pretty happy"
"362",2022,362,62,"white","female",NA,"6 years of college","strong democrat","pretty happy"
"363",2022,363,49,"white","male",NA,"12th grade","independent (neither, no response)","very happy"
"364",2022,364,70,"black","male",NA,"10th grade","strong democrat","pretty happy"
"365",2022,365,27,"black","female",7668.75,"12th grade","independent, close to democrat","not too happy"
"366",2022,366,57,"black","male",NA,"12th grade","independent, close to democrat","pretty happy"
"367",2022,367,NA,"black","male",NA,"12th grade","strong democrat","not too happy"
"368",2022,368,62,"black","male",NA,"4 years of college","other party","pretty happy"
"369",2022,369,66,"black","male",NA,"4 years of college","strong democrat","not too happy"
"370",2022,370,54,"black","male",NA,"12th grade","not very strong democrat","pretty happy"
"371",2022,371,68,"white","male",NA,"2 years of college","independent (neither, no response)","not too happy"
"372",2022,372,53,"black","male",NA,"4 years of college","independent, close to democrat","very happy"
"373",2022,373,31,"black","female",7668.75,"2 years of college","independent, close to democrat","pretty happy"
"374",2022,374,45,"black","female",13292.5,"11th grade","strong democrat","pretty happy"
"375",2022,375,40,"black","female",NA,"9th grade","independent (neither, no response)","not too happy"
"376",2022,376,18,"black","male",NA,"12th grade","independent (neither, no response)","not too happy"
"377",2022,377,70,"other","male",40900,"4 years of college","independent, close to republican","pretty happy"
"378",2022,378,33,"other","female",8691.25,"12th grade","independent (neither, no response)","pretty happy"
"379",2022,379,66,"white","male",49080,"6 years of college","strong republican","pretty happy"
"380",2022,380,68,"black",NA,NA,"12th grade","independent (neither, no response)","very happy"
"381",2022,381,45,"white","male",49080,"6 years of college","not very strong democrat","very happy"
"382",2022,382,68,"white","female",NA,"4 years of college","not very strong democrat","very happy"
"383",2022,383,59,"white","female",13292.5,"4 years of college","independent, close to democrat","very happy"
"384",2022,384,70,"white","female",5623.75,"5 years of college","not very strong democrat","pretty happy"
"385",2022,385,75,"white","male",NA,"12th grade","independent, close to republican","not too happy"
"386",2022,386,39,"white","male",141848.32887,"7 years of college","strong democrat","very happy"
"387",2022,387,71,"white","male",NA,"2 years of college","independent, close to republican","pretty happy"
"388",2022,388,63,"white","male",NA,"4 years of college","independent (neither, no response)","pretty happy"
"389",2022,389,54,"white","female",33742.5,"4 years of college","strong republican","pretty happy"
"390",2022,390,77,"white","female",6646.25,"6 years of college","independent (neither, no response)","very happy"
"391",2022,391,89,"white","female",NA,"12th grade","strong democrat","pretty happy"
"392",2022,392,58,"white","male",NA,"1 year of college","independent (neither, no response)","very happy"
"393",2022,393,89,"white","female",NA,"12th grade","not very strong republican","very happy"
"394",2022,394,39,"white","male",57260,"4 years of college","independent (neither, no response)","not too happy"
"395",2022,395,20,"other","female",NA,"12th grade","strong democrat","pretty happy"
"396",2022,396,22,"white","male",NA,"1 year of college","independent (neither, no response)","not too happy"
"397",2022,397,72,"white","female",NA,"12th grade","not very strong democrat","not too happy"
"398",2022,398,22,"other","female",1840.5,"2 years of college","not very strong democrat","pretty happy"
"399",2022,399,65,"white","female",8691.25,"2 years of college","independent (neither, no response)","not too happy"
"400",2022,400,51,"black","male",11247.5,"2 years of college","strong democrat","pretty happy"
"401",2022,401,30,"white","male",49080,"4 years of college","independent (neither, no response)","not too happy"
"402",2022,402,60,"white","male",NA,"6th grade","not very strong democrat","very happy"
"403",2022,403,57,"white","male",NA,"12th grade","not very strong republican","pretty happy"
"404",2022,404,48,"white","male",57260,"2 years of college","strong republican","very happy"
"405",2022,405,46,"white","male",1431.5,"8th grade","independent (neither, no response)","pretty happy"
"406",2022,406,62,NA,"male",7668.75,"12th grade","not very strong democrat","not too happy"
"407",2022,407,57,"white","female",40900,"2 years of college","strong republican","pretty happy"
"408",2022,408,32,"black","male",NA,"9th grade","strong democrat","very happy"
"409",2022,409,61,"black","female",NA,"12th grade","independent, close to democrat","not too happy"
"410",2022,410,60,"other","female",NA,"12th grade","strong democrat","not too happy"
"411",2022,411,51,"other","male",NA,"12th grade","independent (neither, no response)","not too happy"
"412",2022,412,84,"white","female",NA,"12th grade","strong republican","pretty happy"
"413",2022,413,29,"white","female",NA,"4 years of college","not very strong democrat","pretty happy"
"414",2022,414,31,"white","female",141848.32887,"4 years of college","strong democrat","pretty happy"
"415",2022,415,77,"white","female",4601.25,"4 years of college","strong democrat","pretty happy"
"416",2022,416,40,"white","male",141848.32887,"4 years of college","independent, close to democrat","pretty happy"
"417",2022,417,20,"white","female",NA,"2 years of college","not very strong republican","pretty happy"
"418",2022,418,23,"white","male",4601.25,"2 years of college","independent, close to democrat","pretty happy"
"419",2022,419,24,"white","female",NA,"4 years of college","strong democrat","pretty happy"
"420",2022,420,63,"black","male",27607.5,"8 or more years of college","not very strong democrat","pretty happy"
"421",2022,421,46,"white","male",141848.32887,"6 years of college","strong republican","pretty happy"
"422",2022,422,31,"white","male",33742.5,"6 years of college","other party","very happy"
"423",2022,423,85,"white","female",NA,"12th grade","independent (neither, no response)","not too happy"
"424",2022,424,42,"black","male",27607.5,"2 years of college","independent, close to republican","very happy"
"425",2022,425,22,"white","male",8691.25,"3 years of college","not very strong republican","pretty happy"
"426",2022,426,62,"white","male",22495,"12th grade","independent (neither, no response)","not too happy"
"427",2022,427,NA,"white","female",NA,"8 or more years of college","independent, close to democrat","pretty happy"
"428",2022,428,39,"white","male",141848.32887,"4 years of college","not very strong republican","pretty happy"
"429",2022,429,63,"white","female",141848.32887,"5 years of college","strong republican","pretty happy"
"430",2022,430,49,"white","female",22495,"5 years of college","independent, close to republican","very happy"
"431",2022,431,59,"white","female",NA,"4 years of college","strong republican","pretty happy"
"432",2022,432,75,"white","female",NA,"4 years of college","not very strong democrat","pretty happy"
"433",2022,433,29,"white","male",4601.25,"12th grade","independent (neither, no response)","pretty happy"
"434",2022,434,45,"white","female",22495,"4 years of college","independent, close to democrat","very happy"
"435",2022,435,55,"white","female",18405,"4 years of college","independent, close to republican","not too happy"
"436",2022,436,79,"white","female",NA,"2 years of college","strong republican","pretty happy"
"437",2022,437,29,"white","male",8691.25,"1 year of college","not very strong democrat","pretty happy"
"438",2022,438,29,"white","male",65440,"12th grade","independent (neither, no response)","very happy"
"439",2022,439,32,"white","female",15337.5,"1 year of college","not very strong democrat","very happy"
"440",2022,440,21,"white","male",3681,"4 years of college","strong republican","pretty happy"
"441",2022,441,39,"white","male",33742.5,"12th grade","independent, close to democrat","pretty happy"
"442",2022,442,NA,"white","male",NA,"5 years of college","independent, close to democrat","very happy"
"443",2022,443,NA,"white",NA,NA,NA,"strong republican","pretty happy"
"444",2022,444,31,"white","female",22495,"3 years of college","independent, close to democrat","pretty happy"
"445",2022,445,33,"white","female",11247.5,"12th grade","independent (neither, no response)","pretty happy"
"446",2022,446,71,"white","female",11247.5,"12th grade","independent, close to democrat","very happy"
"447",2022,447,39,"white","male",33742.5,"4 years of college","not very strong democrat","pretty happy"
"448",2022,448,32,"white","male",NA,"6 years of college","independent, close to democrat","pretty happy"
"449",2022,449,47,"white","male",40900,"6 years of college","not very strong democrat","pretty happy"
"450",2022,450,48,"other","male",22495,"2 years of college","independent (neither, no response)","pretty happy"
